u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta
-0.0001,1.9480,1.9484,-0.0787,-0.0150,20.6497,1.3236,0.0000,0.1435,0.1435,-0.0080,1.9269,-0.2863,-0.0091,-0.0036
-0.0001,1.9480,1.9484,-0.0720,-0.0150,20.8421,1.2932,0.0000,0.1401,0.1401,-0.0173,1.9241,-0.3041,-0.0091,-0.0036
-0.0000,1.9480,1.9483,-0.0659,-0.0156,21.0342,1.2611,0.0000,0.1359,0.1359,-0.0212,1.9215,-0.3204,-0.0094,-0.0038
0.0000,1.9480,1.9483,-0.0593,-0.0156,21.2261,1.2276,0.0000,0.1302,0.1302,-0.0290,1.9189,-0.3353,-0.0094,-0.0038
0.0000,1.9480,1.9482,-0.0585,-0.0216,21.4178,1.1927,0.0000,0.1236,0.1236,-0.0305,1.9165,-0.3486,-0.0130,-0.0052
0.0000,1.9480,1.9482,-0.0518,-0.0216,21.6092,1.1566,0.0000,0.1163,0.1163,-0.0374,1.9141,-0.3618,-0.0130,-0.0052
0.0000,1.9480,1.9482,-0.0451,-0.0216,21.8004,1.1192,0.0000,0.1078,0.1078,-0.0435,1.9119,-0.3735,-0.0130,-0.0052
0.0000,1.9480,1.9482,-0.0518,-0.0352,21.9914,1.0809,0.0000,0.0988,0.0988,-0.0450,1.9099,-0.3836,-0.0212,-0.0085
0.0000,1.9480,1.9481,-0.0452,-0.0352,22.1821,1.0413,0.0000,0.0889,0.0889,-0.0510,1.9075,-0.3952,-0.0212,-0.0085
0.0000,1.9480,1.9481,-0.0519,-0.0515,22.3726,1.0008,0.0000,0.0780,0.0780,-0.0540,1.9054,-0.4053,-0.0310,-0.0124
0.0000,1.9480,1.9481,-0.0452,-0.0515,22.5629,0.9591,0.0000,0.0663,0.0663,-0.0601,1.9029,-0.4169,-0.0310,-0.0124
