u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.2000,1.2569,1.5000,0.0124,0.0030,82.0265,144.8530,0.0000,0.0519,0.0519,-0.0486,0.0000,0.0000,0.0018,0.0007,0.0152
0.2000,1.2014,1.5000,0.0208,0.0030,82.1496,144.8653,0.0000,0.0536,0.0536,-0.0435,0.0000,0.0000,0.0018,0.0007,0.0221
0.2000,1.2014,1.5000,0.0233,0.0030,82.2645,144.8892,0.0000,0.0657,0.0657,-0.0399,0.0000,0.0000,0.0018,0.0007,0.0254
0.2000,1.1652,1.5000,0.0270,0.0030,82.3902,144.8981,0.0000,0.0605,0.0605,-0.0410,0.0000,0.0000,0.0018,0.0007,0.0218
0.2000,1.1652,1.5000,0.0278,0.0030,82.5110,144.9129,0.0000,0.0621,0.0621,-0.0402,0.0000,0.0000,0.0018,0.0007,0.0173
0.2000,1.2486,1.5000,0.0244,0.0079,82.6313,144.9310,0.0000,0.0671,0.0671,-0.0281,0.0000,0.0000,0.0047,0.0019,0.0178
0.2000,1.2084,1.5000,0.0160,0.0079,82.7405,144.9450,0.0000,0.0719,0.0719,-0.0242,0.0000,0.0000,0.0047,0.0019,0.0217
0.2000,1.2071,1.5000,0.0076,0.0079,82.8683,144.9524,0.0000,0.0671,0.0671,-0.0208,0.0000,0.0000,0.0047,0.0019,0.0255
0.2000,1.0925,1.5000,-0.0008,0.0079,82.9889,144.9660,0.0000,0.0697,0.0697,-0.0199,0.0000,0.0000,0.0047,0.0019,0.0267
0.2000,1.2686,1.5000,0.0018,0.0118,83.1190,144.9805,0.0000,0.0693,0.0693,-0.0191,0.0000,0.0000,0.0071,0.0028,0.0251
0.2000,1.2037,1.5000,0.0014,0.0118,83.2368,144.9921,0.0000,0.0685,0.0685,-0.0207,0.0000,0.0000,0.0071,0.0028,0.0196
0.2000,1.2976,1.5000,-0.0003,0.0118,83.3663,145.0158,0.0000,0.0764,0.0764,-0.0220,0.0000,0.0000,0.0071,0.0028,0.0125
0.2000,1.1739,1.5000,0.0039,0.0118,83.4887,145.0186,0.0000,0.0664,0.0664,-0.0250,0.0000,0.0000,0.0071,0.0028,0.0051
0.2000,1.3062,1.5000,0.0123,0.0136,83.6095,145.0297,0.0000,0.0615,0.0615,-0.0329,0.0000,0.0000,0.0082,0.0033,0.0040
0.2000,1.2136,1.5000,0.0199,0.0136,83.7355,145.0486,0.0000,0.0667,0.0667,-0.0333,0.0000,0.0000,0.0082,0.0033,0.0037
0.2000,1.2027,1.5000,0.0235,0.0136,83.8572,145.0595,0.0000,0.0636,0.0636,-0.0330,0.0000,0.0000,0.0082,0.0033,0.0026
0.2000,1.2637,1.5000,0.0217,0.0136,83.9749,145.0784,0.0000,0.0687,0.0687,-0.0306,0.0000,0.0000,0.0082,0.0033,0.0053
0.2000,1.2110,1.5000,0.0201,0.0157,84.1033,145.0880,0.0000,0.0656,0.0656,-0.0244,0.0000,0.0000,0.0095,0.0038,0.0103
0.2000,1.1822,1.5000,0.0117,0.0157,84.2203,145.0989,0.0000,0.0650,0.0650,-0.0207,0.0000,0.0000,0.0095,0.0038,0.0157
0.2000,1.2769,1.5000,0.0033,0.0157,84.3295,145.1231,0.0000,0.0778,0.0778,-0.0154,0.0000,0.0000,0.0095,0.0038,0.0217
0.2000,1.1651,1.5000,-0.0051,0.0157,84.4578,145.1390,0.0000,0.0805,0.0805,-0.0146,0.0000,0.0000,0.0095,0.0038,0.0222
0.2000,1.1109,1.5000,-0.0135,0.0086,84.5816,145.1531,0.0000,0.0817,0.0817,0.0026,0.0000,0.0000,0.0052,0.0021,0.0207
0.2000,1.2817,1.5000,-0.0219,0.0086,84.6973,145.1656,0.0000,0.0830,0.0830,0.0031,0.0000,0.0000,0.0052,0.0021,0.0178
0.2000,1.2356,1.5000,-0.0303,0.0086,84.8123,145.1782,0.0000,0.0831,0.0831,-0.0001,0.0000,0.0000,0.0052,0.0021,0.0107
0.2000,1.1540,1.5000,-0.0378,0.0086,84.9407,145.1822,0.0000,0.0721,0.0721,-0.0057,0.0000,0.0000,0.0052,0.0021,0.0031
0.2000,1.1466,1.5000,-0.0294,0.0140,85.0604,145.2007,0.0000,0.0756,0.0756,-0.0295,0.0000,0.0000,0.0084,0.0034,-0.0047
0.2000,1.2744,1.5000,-0.0210,0.0140,85.1864,145.2021,0.0000,0.0572,0.0572,-0.0362,0.0000,0.0000,0.0084,0.0034,-0.0120
0.2000,1.2001,1.5000,-0.0126,0.0140,85.3124,145.2166,0.0000,0.0549,0.0549,-0.0429,0.0000,0.0000,0.0084,0.0034,-0.0207
0.2000,1.2509,1.5000,-0.0042,0.0140,85.4344,145.2336,0.0000,0.0536,0.0536,-0.0493,0.0000,0.0000,0.0084,0.0034,-0.0284
0.2000,1.2573,1.5000,0.0042,0.0141,85.5551,145.2404,0.0000,0.0440,0.0440,-0.0603,0.0000,0.0000,0.0085,0.0034,-0.0298
0.2000,1.2200,1.5000,0.0126,0.0141,85.6751,145.2496,0.0000,0.0396,0.0396,-0.0578,0.0000,0.0000,0.0085,0.0034,-0.0216
0.2000,1.1989,1.5000,0.0210,0.0141,85.7835,145.2714,0.0000,0.0491,0.0491,-0.0549,0.0000,0.0000,0.0085,0.0034,-0.0140
0.2000,1.1934,1.5000,0.0294,0.0141,85.9083,145.2769,0.0000,0.0402,0.0402,-0.0515,0.0000,0.0000,0.0085,0.0034,-0.0054
0.2000,1.0962,1.5000,0.0378,0.0141,86.0201,145.2942,0.0000,0.0479,0.0479,-0.0465,0.0000,0.0000,0.0085,0.0034,0.0021
0.2000,1.2389,1.5000,0.0436,0.0116,86.1329,145.2996,0.0000,0.0384,0.0384,-0.0397,0.0000,0.0000,0.0070,0.0028,0.0100
0.2001,1.1223,1.5000,0.0419,0.0116,86.2464,145.3118,0.0000,0.0413,0.0413,-0.0340,0.0000,0.0000,0.0070,0.0028,0.0188
0.2001,1.1194,1.5000,0.0380,0.0116,86.3706,145.3251,0.0000,0.0409,0.0409,-0.0298,0.0000,0.0000,0.0070,0.0028,0.0256
0.2000,1.1322,1.5000,0.0296,0.0116,86.4829,145.3458,0.0000,0.0506,0.0506,-0.0226,0.0000,0.0000,0.0070,0.0028,0.0336
0.2000,1.2382,1.5000,0.0212,0.0079,86.5963,145.3666,0.0000,0.0585,0.0585,-0.0187,0.0000,0.0000,0.0047,0.0019,0.0400
0.2000,1.1346,1.5000,0.0128,0.0079,86.7210,145.3692,0.0000,0.0480,0.0480,-0.0172,0.0000,0.0000,0.0047,0.0019,0.0389
0.2000,1.1449,1.5000,0.0044,0.0079,86.8403,145.3867,0.0000,0.0517,0.0517,-0.0147,0.0000,0.0000,0.0047,0.0019,0.0366
0.2000,1.2356,1.5000,0.0037,0.0079,86.9676,145.3979,0.0000,0.0463,0.0463,-0.0147,0.0000,0.0000,0.0047,0.0019,0.0292
