%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Mag.x,field.Mag.y,field.Mag.z,field.Accel.x,field.Accel.y,field.Accel.z,field.Gyro.x,field.Gyro.y,field.Gyro.z,field.Temp,field.Vinp,field.Pressure,field.Barometric_Height
1778036349715775980,8478,1778036349714592410,F2008915,-42960.0,-42960.0,-42960.0,-0.118397,-0.044822,1.092047,-6.16149,7.26314,-3.12502,28.200000762939453,12.130000114440918,101.6500015258789,100410.0
1778036349748335958,8479,1778036349747892526,F2008915,-43290.0,-43290.0,-43290.0,0.032718,-0.208035,0.810844,-5.41754,4.22563,-3.2099,28.200000762939453,12.079999923706055,101.6500015258789,100410.0
1778036349748343557,8480,1778036349748002149,F2008915,-43140.0,-43140.0,-43140.0,0.093886,-0.14866,0.730286,-4.26027,-4.58617,-3.92171,28.200000762939453,12.079999923706055,101.6500015258789,100410.0
1778036349748656247,8481,1778036349748133117,F2008915,-43160.0,-43160.0,-43160.0,-0.004172,-0.161633,0.685378,-2.92695,-6.54163,-4.23796,28.200000762939453,12.100000381469727,101.6500015258789,100410.0
1778036349785914232,8482,1778036349785553360,F2008915,-43390.0,-43390.0,-43390.0,-0.138245,-0.217985,0.711156,-1.2466,5.17315,-4.63557,28.200000762939453,12.119999885559082,101.6500015258789,100410.0
1778036349785921791,8483,1778036349785635426,F2008915,-43050.0,-43050.0,-43050.0,0.013076,-0.151071,0.700955,0.59755,13.1455,-4.27449,28.299999237060547,12.069999694824219,101.6500015258789,100410.0
1778036349785936010,8484,1778036349785704680,F2008915,-43190.0,-43190.0,-43190.0,0.096079,-0.092207,0.742194,1.95084,6.81164,-3.43768,28.299999237060547,12.079999923706055,101.6500015258789,100410.0
1778036349786647773,8485,1778036349785802287,F2008915,-43220.0,-43220.0,-43220.0,0.03539,-0.03683,0.760674,3.1548,-13.10692,-4.13214,28.399999618530273,12.0600004196167,101.6500015258789,100410.0
1778036349823762560,8486,1778036349823337293,F2008915,-42990.0,-42990.0,-42990.0,-0.183359,-0.021617,0.83935,3.87699,-11.49719,-5.48386,28.299999237060547,12.010000228881836,101.62000274658203,100410.0
1778036349823769441,8487,1778036349823429828,F2008915,-43110.0,-43110.0,-43110.0,0.079743,-0.007022,0.806333,4.31295,3.61063,-5.59779,28.399999618530273,12.109999656677246,101.62000274658203,100410.0
1778036349823774828,8488,1778036349823572301,F2008915,-42920.0,-42920.0,-42920.0,-0.021539,-0.079764,0.834998,4.83432,9.93879,-5.24949,28.399999618530273,12.119999885559082,101.68000030517578,100410.0
1778036349824199416,8489,1778036349823682154,F2008915,-43000.0,-43000.0,-43000.0,0.118097,-0.133808,0.781977,5.78931,9.29571,-5.53489,28.299999237060547,12.029999732971191,101.68000030517578,100410.0
1778036349857593881,8490,1778036349857072696,F2008915,-42990.0,-42990.0,-42990.0,-0.022212,-0.107729,0.887719,6.67298,-4.11553,-5.26988,28.299999237060547,12.020000457763672,101.68000030517578,100410.0
1778036349857616199,8491,1778036349857189510,F2008915,-42820.0,-42820.0,-42820.0,0.025559,-0.02473,0.957415,6.98872,-0.21922,-4.8484,28.299999237060547,12.130000114440918,101.68000030517578,100410.0
1778036349857627843,8492,1778036349857322820,F2008915,-43090.0,-43090.0,-43090.0,-0.020193,0.062594,1.066371,6.94641,-3.08548,-4.58752,28.299999237060547,12.0600004196167,101.66000366210938,100410.0
1778036349895424533,8493,1778036349894890613,F2008915,-42880.0,-42880.0,-42880.0,0.007939,0.16546,1.185842,6.182,-1.84672,-5.21267,28.299999237060547,12.119999885559082,101.66000366210938,100410.0
1778036349895493378,8494,1778036349895074322,F2008915,-42910.0,-42910.0,-42910.0,0.133278,0.224649,1.283686,4.95577,-6.13645,-5.02187,28.200000762939453,12.020000457763672,101.66000366210938,100410.0
1778036349895523141,8495,1778036349895234494,F2008915,-43130.0,-43130.0,-43130.0,-0.030377,0.182295,1.360712,3.53416,1.87401,-4.50572,28.399999618530273,12.050000190734863,101.66000366210938,100410.0
1778036349895553893,8496,1778036349895293249,F2008915,-42890.0,-42890.0,-42890.0,-0.030834,0.172677,1.324704,2.23795,4.05589,-4.5322,28.299999237060547,12.0600004196167,101.72000122070312,100410.0
1778036349928518729,8497,1778036349928440310,F2008915,-43000.0,-43000.0,-43000.0,-0.11809,0.128726,1.302128,1.02408,4.73308,-4.82839,28.299999237060547,12.020000457763672,101.72000122070312,100410.0
1778036349928530773,8498,1778036349928479771,F2008915,-42900.0,-42900.0,-42900.0,0.074441,0.031449,1.1383,0.16677,0.41313,-4.77338,28.299999237060547,12.050000190734863,101.73999786376953,100408.0
1778036349928578441,8499,1778036349928506916,F2008915,-42880.0,-42880.0,-42880.0,-0.097446,-0.047964,1.102674,-0.13221,-8.95408,-4.8101,28.299999237060547,12.109999656677246,101.73999786376953,100408.0
1778036349966775484,8500,1778036349966241209,F2008915,-42960.0,-42960.0,-42960.0,-0.044444,-0.068468,1.061933,-0.09737,-1.51957,-5.15272,28.299999237060547,12.100000381469727,101.73999786376953,100408.0
1778036349966809805,8501,1778036349966296845,F2008915,-42790.0,-42790.0,-42790.0,-0.042259,-0.09627,1.032698,0.12449,1.88961,-5.07402,28.399999618530273,12.100000381469727,101.73999786376953,100408.0
1778036349966838131,8502,1778036349966349406,F2008915,-43000.0,-43000.0,-43000.0,0.023291,-0.055711,1.013611,0.59045,5.74302,-5.1365,28.299999237060547,12.039999961853027,101.6500015258789,100410.0
1778036349966887198,8503,1778036349966428518,F2008915,-42910.0,-42910.0,-42910.0,0.062446,0.015701,1.002148,0.63208,-1.98944,-4.91071,28.299999237060547,12.100000381469727,101.6500015258789,100410.0
1778036350004437346,8504,1778036350004020847,F2008915,-42830.0,-42830.0,-42830.0,-0.032711,0.024179,0.986074,0.58123,-3.47453,-4.95703,28.200000762939453,12.079999923706055,101.68000030517578,100410.0
1778036350004450809,8505,1778036350004129465,F2008915,-43160.0,-43160.0,-43160.0,0.050345,-0.000992,0.968012,0.90742,-6.19727,-5.18133,28.399999618530273,12.069999694824219,101.68000030517578,100410.0
1778036350004456126,8506,1778036350004239690,F2008915,-42950.0,-42950.0,-42950.0,0.038658,0.044279,0.988053,1.26826,-2.80884,-4.61572,28.200000762939453,12.010000228881836,101.68000030517578,100410.0
1778036350004869338,8507,1778036350004333149,F2008915,-43040.0,-43040.0,-43040.0,0.073268,0.02721,0.937309,1.2208,-0.36642,-3.94058,28.100000381469727,12.079999923706055,101.68000030517578,100410.0
1778036350037797271,8508,1778036350037615477,F2008915,-43140.0,-43140.0,-43140.0,-0.039899,-0.060985,0.883316,1.52001,0.38073,-4.22152,28.200000762939453,12.069999694824219,101.6500015258789,100410.0
1778036350037808256,8510,1778036350037697200,F2008915,-43150.0,-43150.0,-43150.0,0.047637,-0.059989,0.849344,2.40172,-1.66533,-4.41905,28.200000762939453,12.09000015258789,101.62000274658203,100410.0
1778036350076095014,8511,1778036350075421744,F2008915,-43050.0,-43050.0,-43050.0,0.051673,-0.105496,0.866261,3.02511,-2.84993,-4.23203,28.299999237060547,12.100000381469727,101.62000274658203,100410.0
1778036350076102074,8512,1778036350075520698,F2008915,-43150.0,-43150.0,-43150.0,-0.016268,-0.059959,0.938356,3.72909,-7.23536,-4.20911,28.200000762939453,12.079999923706055,101.58999633789062,100410.0
1778036350076106312,8513,1778036350075595212,F2008915,-43130.0,-43130.0,-43130.0,0.005912,0.01349,1.01746,3.81258,-2.16407,-4.25491,28.299999237060547,12.119999885559082,101.58999633789062,100410.0
1778036350076109682,8514,1778036350075664456,F2008915,-43010.0,-43010.0,-43010.0,-0.000747,0.053853,1.057918,3.61523,-0.44889,-4.58009,28.299999237060547,12.100000381469727,101.55999755859375,100412.0
1778036350109660561,8515,1778036350109109622,F2008915,-43350.0,-43350.0,-43350.0,0.053915,0.112094,1.092845,3.28783,1.82933,-4.9346,28.299999237060547,12.029999732971191,101.55999755859375,100412.0
1778036350109667317,8516,1778036350109230052,F2008915,-43210.0,-43210.0,-43210.0,0.072067,0.158184,1.122834,2.41814,-1.71179,-4.93111,28.200000762939453,12.0600004196167,101.62000274658203,100410.0
1778036350109671685,8517,1778036350109347359,F2008915,-43240.0,-43240.0,-43240.0,0.018564,0.066025,1.079626,1.53852,-0.94413,-5.05952,28.200000762939453,12.029999732971191,101.62000274658203,100410.0
1778036350147223821,8518,1778036350146850409,F2008915,-43500.0,-43500.0,-43500.0,0.05963,0.028065,1.051278,1.19834,-0.91906,-5.54353,28.299999237060547,12.100000381469727,101.68000030517578,100410.0
1778036350147353358,8519,1778036350146998116,F2008915,-43340.0,-43340.0,-43340.0,0.047795,0.045077,1.05476,0.93859,-2.21342,-5.9206,28.299999237060547,12.079999923706055,101.68000030517578,100410.0
1778036350147372213,8520,1778036350147100567,F2008915,-43480.0,-43480.0,-43480.0,0.098429,0.039152,1.038357,0.53116,1.55454,-6.00192,28.299999237060547,12.029999732971191,101.73999786376953,100408.0
1778036350147613609,8521,1778036350147213080,F2008915,-43500.0,-43500.0,-43500.0,0.043957,0.051717,1.058911,0.32854,2.51576,-6.01906,28.299999237060547,12.100000381469727,101.73999786376953,100408.0
1778036350185093210,8522,1778036350184625797,F2008915,-43480.0,-43480.0,-43480.0,0.131672,0.102509,1.076066,-0.21015,3.68212,-5.63682,28.200000762939453,12.069999694824219,101.72000122070312,100410.0
1778036350185146114,8523,1778036350184755330,F2008915,-43540.0,-43540.0,-43540.0,0.079212,0.126878,1.079615,-1.12291,0.65091,-5.24718,28.299999237060547,12.09000015258789,101.72000122070312,100410.0
1778036350185167780,8524,1778036350184874675,F2008915,-43320.0,-43320.0,-43320.0,0.127568,0.07025,1.015864,-1.91291,1.0524,-5.46226,28.299999237060547,12.140000343322754,101.73999786376953,100408.0
1778036350185882403,8525,1778036350185019721,F2008915,-43590.0,-43590.0,-43590.0,0.103084,0.060287,1.00806,-2.25984,-2.73263,-5.59693,28.5,12.079999923706055,101.73999786376953,100408.0
1778036350218713095,8526,1778036350218333006,F2008915,-43450.0,-43450.0,-43450.0,0.101703,0.027525,0.969679,-2.3615,0.90964,-5.12095,28.299999237060547,12.069999694824219,101.70999908447266,100410.0
1778036350218738176,8527,1778036350218469525,F2008915,-43290.0,-43290.0,-43290.0,0.088091,-0.035678,0.917886,-2.09926,5.08682,-4.96054,28.299999237060547,12.069999694824219,101.70999908447266,100410.0
1778036350218990860,8528,1778036350218639931,F2008915,-43570.0,-43570.0,-43570.0,0.098003,-0.05243,0.883494,-1.59867,5.90841,-5.09354,28.399999618530273,12.0600004196167,101.73999786376953,100408.0
1778036350256593680,8529,1778036350256108033,F2008915,-43300.0,-43300.0,-43300.0,0.125543,-0.037092,0.869013,-1.05696,4.09134,-4.89985,28.399999618530273,12.069999694824219,101.73999786376953,100408.0
1778036350256607632,8530,1778036350256209302,F2008915,-43370.0,-43370.0,-43370.0,0.089007,-0.061025,0.878872,-0.67706,0.81592,-4.71488,28.399999618530273,12.100000381469727,101.80000305175781,100408.0
1778036350256729163,8531,1778036350256268252,F2008915,-43470.0,-43470.0,-43470.0,0.08716,-0.095097,0.893907,0.18585,0.00733,-4.38044,28.299999237060547,11.979999542236328,101.80000305175781,100408.0
1778036350256754938,8532,1778036350256330863,F2008915,-43320.0,-43320.0,-43320.0,0.071969,-0.025197,0.965659,0.96121,-1.46726,-3.98575,28.299999237060547,12.130000114440918,101.72000122070312,100410.0
1778036350294013913,8533,1778036350293800445,F2008915,-43510.0,-43510.0,-43510.0,0.051504,0.033821,1.026503,0.91013,2.3498,-3.71792,28.299999237060547,12.09000015258789,101.72000122070312,100410.0
1778036350294027886,8534,1778036350293863208,F2008915,-43320.0,-43320.0,-43320.0,0.031962,0.030718,1.050243,0.68514,3.07493,-3.70587,28.299999237060547,12.079999923706055,101.6500015258789,100410.0
1778036350294048708,8535,1778036350293897535,F2008915,-43480.0,-43480.0,-43480.0,0.054203,0.051288,1.080758,0.43936,2.74141,-3.70396,28.200000762939453,12.100000381469727,101.6500015258789,100410.0
1778036350294054041,8536,1778036350293934717,F2008915,-43500.0,-43500.0,-43500.0,0.001843,0.028493,1.081816,0.01624,1.14754,-3.45567,28.299999237060547,12.029999732971191,101.62000274658203,100410.0
1778036350327940941,8537,1778036350327569731,F2008915,-43260.0,-43260.0,-43260.0,-0.027325,-0.059843,1.043516,0.13376,1.09019,-3.4929,28.200000762939453,12.039999961853027,101.62000274658203,100410.0
1778036350327963406,8538,1778036350327734093,F2008915,-43590.0,-43590.0,-43590.0,0.011719,-0.035934,1.053924,0.66514,-0.28258,-3.66891,28.200000762939453,12.079999923706055,101.58999633789062,100410.0
1778036350328420529,8539,1778036350327836524,F2008915,-43400.0,-43400.0,-43400.0,-0.013172,0.043839,1.106705,0.58007,-0.11081,-3.66853,28.399999618530273,12.09000015258789,101.58999633789062,100410.0
1778036350365740989,8540,1778036350365264863,F2008915,-43360.0,-43360.0,-43360.0,-0.054622,0.046678,1.121047,-0.06731,3.23185,-3.80773,28.299999237060547,12.039999961853027,101.62000274658203,100410.0
1778036350365777307,8541,1778036350365422747,F2008915,-43620.0,-43620.0,-43620.0,-0.051911,0.04787,1.139902,-0.54439,3.40887,-4.43794,28.200000762939453,12.079999923706055,101.62000274658203,100410.0
1778036350365786594,8542,1778036350365533534,F2008915,-43380.0,-43380.0,-43380.0,-0.011482,0.05374,1.155845,-1.1471,2.0806,-4.65948,28.200000762939453,11.979999542236328,101.55999755859375,100412.0
1778036350365837483,8543,1778036350365635706,F2008915,-43530.0,-43530.0,-43530.0,-0.064262,0.008658,1.136504,-1.59781,0.30952,-4.55304,28.299999237060547,12.010000228881836,101.55999755859375,100412.0
1778036350399640789,8544,1778036350398958975,F2008915,-43480.0,-43480.0,-43480.0,-0.061846,-0.054932,1.050441,-1.55336,0.40919,-4.94201,28.399999618530273,12.029999732971191,101.62999725341797,100410.0
1778036350399906904,8546,1778036350399265213,F2008915,-43590.0,-43590.0,-43590.0,-0.029278,-0.006029,1.028644,-1.11079,2.69463,-4.92775,28.299999237060547,12.100000381469727,101.66000366210938,100410.0
1778036350436809958,8547,1778036350436626353,F2008915,-43350.0,-43350.0,-43350.0,-0.007266,-0.021808,1.002513,-0.98259,3.90699,-4.76897,28.200000762939453,12.100000381469727,101.66000366210938,100410.0
1778036350436819845,8548,1778036350436675965,F2008915,-43610.0,-43610.0,-43610.0,0.047385,-0.002491,0.985147,-0.89809,1.83558,-5.06089,28.200000762939453,12.0,101.69000244140625,100410.0
1778036350436823624,8549,1778036350436709897,F2008915,-43510.0,-43510.0,-43510.0,0.080775,0.018818,0.964989,-1.06618,1.3194,-5.08172,28.299999237060547,12.0,101.69000244140625,100410.0
1778036350436826637,8550,1778036350436744463,F2008915,-43370.0,-43370.0,-43370.0,0.048906,0.004633,0.96151,-1.1036,1.17576,-4.76563,28.299999237060547,12.079999923706055,101.69000244140625,100410.0
1778036350474522069,8551,1778036350474340172,F2008915,-43680.0,-43680.0,-43680.0,0.037165,-0.018329,0.932386,-0.80129,-0.36704,-4.56656,28.200000762939453,12.039999961853027,101.69000244140625,100410.0
1778036350474529051,8552,1778036350474414949,F2008915,-43400.0,-43400.0,-43400.0,-0.022634,-0.019425,0.950485,-0.54957,-1.08534,-4.28902,28.299999237060547,12.050000190734863,101.72000122070312,100410.0
1778036350474604372,8553,1778036350474499949,F2008915,-43480.0,-43480.0,-43480.0,-0.034624,-0.034348,0.939055,-0.18129,0.95016,-4.02484,28.200000762939453,12.109999656677246,101.72000122070312,100410.0
1778036350474779165,8554,1778036350474567310,F2008915,-43630.0,-43630.0,-43630.0,-0.024118,-0.052692,0.919236,0.29779,2.34767,-3.87491,28.200000762939453,12.079999923706055,101.72000122070312,100410.0
1778036350508571564,8555,1778036350508113776,F2008915,-43560.0,-43560.0,-43560.0,0.022783,-0.026628,0.905928,0.7555,1.03279,-3.9155,28.299999237060547,11.970000267028809,101.72000122070312,100410.0
1778036350508610078,8556,1778036350508237716,F2008915,-43790.0,-43790.0,-43790.0,-0.011046,-0.011495,0.935119,0.97335,-0.90533,-4.07717,28.299999237060547,12.130000114440918,101.73999786376953,100408.0
1778036350508627843,8557,1778036350508293789,F2008915,-43580.0,-43580.0,-43580.0,-0.003735,-0.038912,0.936967,1.22119,-1.39717,-4.30458,28.299999237060547,12.119999885559082,101.73999786376953,100408.0
1778036350545949498,8558,1778036350545757973,F2008915,-43760.0,-43760.0,-43760.0,-0.026759,-0.006364,1.011041,1.43084,-2.69685,-4.76712,28.299999237060547,12.15999984741211,101.72000122070312,100410.0
1778036350545960564,8559,1778036350545836536,F2008915,-43820.0,-43820.0,-43820.0,-0.010564,0.063339,1.065849,1.26657,-0.78922,-4.8346,28.200000762939453,11.989999771118164,101.72000122070312,100410.0
1778036350545965146,8560,1778036350545899398,F2008915,-43590.0,-43590.0,-43590.0,-0.033498,0.051569,1.086355,0.8466,0.11839,-4.65631,28.200000762939453,12.050000190734863,101.72000122070312,100410.0
1778036350546049311,8561,1778036350545952959,F2008915,-43970.0,-43970.0,-43970.0,-0.024888,0.050888,1.066811,0.51551,0.32516,-4.9041,28.200000762939453,12.109999656677246,101.72000122070312,100410.0
1778036350583785821,8562,1778036350583531937,F2008915,-43730.0,-43730.0,-43730.0,0.029425,0.062679,1.03868,0.12835,-0.11292,-5.05784,28.299999237060547,12.0600004196167,101.72000122070312,100410.0
1778036350583796309,8565,1778036350583636522,F2008915,-43740.0,-43740.0,-43740.0,0.045398,-0.0111,0.943302,-0.00567,-2.291,-4.622,28.299999237060547,12.039999961853027,101.66000366210938,100410.0
1778036350617841877,8566,1778036350617289571,F2008915,-43910.0,-43910.0,-43910.0,0.071641,-0.019774,0.938573,0.04542,0.77114,-4.83907,28.200000762939453,12.0,101.62000274658203,100410.0
1778036350617877430,8567,1778036350617395865,F2008915,-43810.0,-43810.0,-43810.0,0.079389,-0.027604,0.910708,0.32977,2.84157,-4.79506,28.200000762939453,12.0,101.62000274658203,100410.0
1778036350617928694,8568,1778036350617483546,F2008915,-43770.0,-43770.0,-43770.0,0.100111,-0.002653,0.896069,0.64228,3.00322,-4.57502,28.299999237060547,12.069999694824219,101.62000274658203,100410.0
1778036350655353572,8569,1778036350654989281,F2008915,-43830.0,-43830.0,-43830.0,0.083977,-0.02237,0.855242,0.91996,2.0318,-4.25657,28.200000762939453,12.079999923706055,101.62000274658203,100410.0
1778036350655395698,8570,1778036350655113480,F2008915,-43590.0,-43590.0,-43590.0,0.078722,-0.073498,0.839075,1.54682,0.82302,-4.17551,28.200000762939453,12.010000228881836,101.58999633789062,100410.0
1778036350655410459,8571,1778036350655276627,F2008915,-43870.0,-43870.0,-43870.0,0.070294,-0.061531,0.865618,2.36446,-0.67727,-3.80874,28.200000762939453,11.989999771118164,101.58999633789062,100410.0
1778036350655523330,8572,1778036350655412634,F2008915,-43790.0,-43790.0,-43790.0,0.027331,-0.064704,0.87511,2.92493,0.50213,-3.3391,28.299999237060547,12.100000381469727,101.69000244140625,100410.0
1778036350689502974,8573,1778036350688812762,F2008915,-43630.0,-43630.0,-43630.0,0.018918,-0.098429,0.844842,3.56194,2.79203,-3.59361,28.200000762939453,12.050000190734863,101.69000244140625,100410.0
1778036350689517661,8574,1778036350688971242,F2008915,-43940.0,-43940.0,-43940.0,0.074058,-0.055934,0.884041,4.39905,3.05384,-4.19768,28.299999237060547,12.09000015258789,101.69000244140625,100410.0
