"%time","field.header.seq","field.header.stamp","field.header.frame_id","field.child_frame_id","field.pose.pose.position.x","field.pose.pose.position.y","field.pose.pose.position.z","field.pose.pose.orientation.x","field.pose.pose.orientation.y","field.pose.pose.orientation.z","field.pose.pose.orientation.w","field.pose.covariance0","field.pose.covariance1","field.pose.covariance2","field.pose.covariance3","field.pose.covariance4","field.pose.covariance5","field.pose.covariance6","field.pose.covariance7","field.pose.covariance8","field.pose.covariance9","field.pose.covariance10","field.pose.covariance11","field.pose.covariance12","field.pose.covariance13","field.pose.covariance14","field.pose.covariance15","field.pose.covariance16","field.pose.covariance17","field.pose.covariance18","field.pose.covariance19","field.pose.covariance20","field.pose.covariance21","field.pose.covariance22","field.pose.covariance23","field.pose.covariance24","field.pose.covariance25","field.pose.covariance26","field.pose.covariance27","field.pose.covariance28","field.pose.covariance29","field.pose.covariance30","field.pose.covariance31","field.pose.covariance32","field.pose.covariance33","field.pose.covariance34","field.pose.covariance35","field.twist.twist.linear.x","field.twist.twist.linear.y","field.twist.twist.linear.z","field.twist.twist.angular.x","field.twist.twist.angular.y","field.twist.twist.angular.z","field.twist.covariance0","field.twist.covariance1","field.twist.covariance2","field.twist.covariance3","field.twist.covariance4","field.twist.covariance5","field.twist.covariance6","field.twist.covariance7","field.twist.covariance8","field.twist.covariance9","field.twist.covariance10","field.twist.covariance11","field.twist.covariance12","field.twist.covariance13","field.twist.covariance14","field.twist.covariance15","field.twist.covariance16","field.twist.covariance17","field.twist.covariance18","field.twist.covariance19","field.twist.covariance20","field.twist.covariance21","field.twist.covariance22","field.twist.covariance23","field.twist.covariance24","field.twist.covariance25","field.twist.covariance26","field.twist.covariance27","field.twist.covariance28","field.twist.covariance29","field.twist.covariance30","field.twist.covariance31","field.twist.covariance32","field.twist.covariance33","field.twist.covariance34","field.twist.covariance35"
1.78609804353757E+018,133489,1.78609804352688E+018,"map","velodyne",17.5508289337158,43.1065902709961,-0.333869218826294,-0.06470562370838,0.02980026321415,-0.896175389449656,0.437943785715241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804363976E+018,133490,1.78609804362774E+018,"map","velodyne",17.5314769744873,43.0738143920898,-0.294249087572098,-0.065296584416415,0.029843572017702,-0.89742230818904,0.435291882823316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804374008E+018,133491,1.7860980437286E+018,"map","velodyne",17.5110378265381,43.0374298095703,-0.284369766712189,-0.065337940582161,0.029714935056818,-0.897556312316578,0.435018042047614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804384005E+018,133492,1.78609804382946E+018,"map","velodyne",17.4726181030273,42.9989395141602,-0.295438706874847,-0.06631669257588,0.029264891012737,-0.89838749290284,0.433180796082089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804394208E+018,133493,1.78609804393032E+018,"map","velodyne",17.4189109802246,42.9533729553223,-0.295476078987122,-0.066229538862059,0.030675672469767,-0.899681026836931,0.430403040115929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804404319E+018,133494,1.78609804403118E+018,"map","velodyne",17.3779182434082,42.9138298034668,-0.297976434230804,-0.06686972835525,0.029410929130806,-0.900110950187624,0.429492462183747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804414348E+018,133495,1.78609804413204E+018,"map","velodyne",17.3273601531982,42.8780784606934,-0.304567068815231,-0.065441657251618,0.029856328703379,-0.900719166888359,0.428405174064879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804424464E+018,133496,1.7860980442329E+018,"map","velodyne",17.2869148254395,42.8233108520508,-0.2873375415802,-0.065596147796871,0.029062442922816,-0.902209143899263,0.425289661905493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804434402E+018,133497,1.78609804433376E+018,"map","velodyne",17.2463455200195,42.7880706787109,-0.278977364301682,-0.065068386335237,0.029386213901364,-0.901695414882229,0.426436417422976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804444743E+018,133498,1.78609804443461E+018,"map","velodyne",17.200231552124,42.7093849182129,-0.281991064548492,-0.066656649203841,0.029641145880841,-0.904324945133636,0.420564849374898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804454624E+018,133499,1.78609804453546E+018,"map","velodyne",17.1484031677246,42.6615219116211,-0.297623127698898,-0.066032212758044,0.030126834862822,-0.904271786632166,0.420742955789293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804464658E+018,133500,1.78609804463632E+018,"map","velodyne",17.0936584472656,42.6223640441895,-0.277271121740341,-0.066134998930906,0.029974808059658,-0.904934454435847,0.419310680690497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804474873E+018,133501,1.78609804473718E+018,"map","velodyne",17.0469284057617,42.5688705444336,-0.272167176008224,-0.066600383692886,0.029297456565782,-0.905706768991034,0.41761402222846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804484728E+018,133502,1.78609804483804E+018,"map","velodyne",17.0012054443359,42.5286636352539,-0.273887038230896,-0.066734691513476,0.029012198288225,-0.905518121171522,0.418021224205516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804494973E+018,133503,1.7860980449389E+018,"map","velodyne",16.9504337310791,42.4724540710449,-0.270328879356384,-0.066682175308431,0.029453321993549,-0.906691665560433,0.415447042483045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804504999E+018,133504,1.78609804503976E+018,"map","velodyne",16.9073181152344,42.4138145446777,-0.262811809778213,-0.06650893447258,0.029836982371392,-0.907468929704684,0.413746819027767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804514987E+018,133505,1.78609804514061E+018,"map","velodyne",16.8598442077637,42.367977142334,-0.260248094797134,-0.066904954291884,0.029735100639828,-0.907176653882248,0.414330813611822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804525292E+018,133506,1.78609804524148E+018,"map","velodyne",16.8043994903564,42.3118667602539,-0.250095933675766,-0.067179064858268,0.030488666627006,-0.908015135310712,0.412390475123198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804535254E+018,133507,1.78609804534234E+018,"map","velodyne",16.7537727355957,42.2511520385742,-0.251451462507248,-0.066880426738244,0.030037725885781,-0.908566884031502,0.411255320216407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804545221E+018,133508,1.78609804544319E+018,"map","velodyne",16.7049579620361,42.2012519836426,-0.239488840103149,-0.067014522533294,0.030644144353328,-0.907960469633705,0.412526148482708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804555351E+018,133509,1.78609804554405E+018,"map","velodyne",16.6499500274658,42.1493873596191,-0.227896824479103,-0.067097919407161,0.030500008579989,-0.907781293795544,0.412917223101236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804565411E+018,133510,1.78609804564491E+018,"map","velodyne",16.5991287231445,42.0984535217285,-0.220998212695122,-0.067165574150149,0.030580401136318,-0.908034146904078,0.412343932950172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804575557E+018,133511,1.78609804574577E+018,"map","velodyne",16.5442199707031,42.0432510375977,-0.224617034196854,-0.068250023167641,0.030696459696535,-0.90829129355085,0.411590554242458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804585744E+018,133512,1.78609804584663E+018,"map","velodyne",16.4861392974854,41.9940948486328,-0.224477738142014,-0.068513562774167,0.030372960940994,-0.908587458515771,0.410916229122297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804595765E+018,133513,1.78609804594749E+018,"map","velodyne",16.4264316558838,41.9470138549805,-0.217106118798256,-0.068135468796897,0.030339097321053,-0.909006104252613,0.410054776883668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804605897E+018,133514,1.78609804604835E+018,"map","velodyne",16.3729934692383,41.8960494995117,-0.218530848622322,-0.069567911870726,0.029923083033045,-0.909540647645917,0.408657427755238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804616271E+018,133515,1.78609804614921E+018,"map","velodyne",16.3494567871094,41.8466262817383,-0.23620742559433,-0.068075731281974,0.029240066606819,-0.912985925756067,0.401207301058365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804625947E+018,133516,1.78609804625007E+018,"map","velodyne",16.3017044067383,41.7955322265625,-0.223243355751038,-0.067632563323754,0.029919537557337,-0.912163816538591,0.403097757643973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804636303E+018,133517,1.78609804635095E+018,"map","velodyne",16.2475910186768,41.7443542480469,-0.20474511384964,-0.068500587553943,0.029976546201375,-0.912048991326314,0.403206768593333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804646448E+018,133518,1.78609804645178E+018,"map","velodyne",16.1934509277344,41.7001457214356,-0.200429439544678,-0.069194233395081,0.030085340038145,-0.91214206481775,0.402869674943373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804656396E+018,133519,1.78609804655265E+018,"map","velodyne",16.1402378082275,41.6484603881836,-0.19856895506382,-0.069717433723123,0.03025009994505,-0.912336096675162,0.402327193691784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804666407E+018,133520,1.7860980466535E+018,"map","velodyne",16.0942230224609,41.5999069213867,-0.188205301761627,-0.069781911427197,0.030622329611017,-0.912374837665515,0.402200063291794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804676567E+018,133521,1.78609804675436E+018,"map","velodyne",16.0652866363525,41.5442504882813,-0.172183811664581,-0.06938333296952,0.030712101541047,-0.91440927823233,0.397616015092729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804686471E+018,133522,1.78609804685521E+018,"map","velodyne",16.0133457183838,41.4946136474609,-0.174805596470833,-0.070483130137465,0.031166802593301,-0.91376046953583,0.398876594450842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860980469659E+018,133523,1.78609804695607E+018,"map","velodyne",15.9560985565186,41.4478721618652,-0.171422123908997,-0.070091563702753,0.031440572649956,-0.913534647799721,0.399440759093188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804706863E+018,133524,1.78609804705693E+018,"map","velodyne",15.9256362915039,41.4034881591797,-0.154459372162819,-0.069818489984457,0.03209024756732,-0.915715581234604,0.394411908032753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804716704E+018,133525,1.78609804715779E+018,"map","velodyne",15.8748292922974,41.3542289733887,-0.140213012695313,-0.070712952030997,0.031980709897858,-0.915259425316622,0.395318940700416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804726823E+018,133526,1.78609804725865E+018,"map","velodyne",15.8091163635254,41.3048095703125,-0.153719127178192,-0.072095155533885,0.03218668137874,-0.915226643326551,0.39512850847115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804736963E+018,133527,1.7860980473595E+018,"map","velodyne",15.7364473342896,41.2646331787109,-0.159011155366898,-0.070975809247765,0.031753101014977,-0.915394847183277,0.394976562675175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804747259E+018,133528,1.78609804746037E+018,"map","velodyne",15.7058134078979,41.2088127136231,-0.135888904333115,-0.070312070665057,0.031693410324871,-0.91855080190263,0.387706283668698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804757107E+018,133529,1.78609804756122E+018,"map","velodyne",15.659200668335,41.1629066467285,-0.123401664197445,-0.071121131379083,0.031847811941991,-0.917809663338932,0.389298105366074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804767186E+018,133530,1.78609804766209E+018,"map","velodyne",15.6000900268555,41.1167869567871,-0.123208321630955,-0.072022045868527,0.032059653055375,-0.917961696841151,0.388756253015953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860980477724E+018,133531,1.78609804776294E+018,"map","velodyne",15.543963432312,41.0670433044434,-0.117671005427837,-0.072193150168609,0.031643081944834,-0.918395053003359,0.387733515381419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804787517E+018,133532,1.78609804786379E+018,"map","velodyne",15.5049982070923,41.0194816589356,-0.133096963167191,-0.07232355420923,0.031304041452718,-0.921343642189608,0.380677473895049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804797392E+018,133533,1.78609804796465E+018,"map","velodyne",15.453067779541,40.9819412231445,-0.140355870127678,-0.0719371443058,0.030977058616641,-0.921094653037731,0.3813791782635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804807529E+018,133534,1.78609804806551E+018,"map","velodyne",15.4020185470581,40.9405517578125,-0.131442442536354,-0.071705828738329,0.031176993241143,-0.921223822639734,0.381094427269255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804817941E+018,133535,1.78609804816637E+018,"map","velodyne",15.3612651824951,40.8964309692383,-0.128567337989807,-0.071628727992221,0.031320520077664,-0.922641136762728,0.377652784853184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804827725E+018,133536,1.78609804826723E+018,"map","velodyne",15.3181886672974,40.8592872619629,-0.12945793569088,-0.071979582819747,0.031531321761604,-0.92257941537399,0.377719236818581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804837863E+018,133537,1.78609804836809E+018,"map","velodyne",15.2578096389771,40.8258361816406,-0.115387849509716,-0.072319114509787,0.030876087443591,-0.922797436615451,0.377175790706686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804847958E+018,133538,1.78609804846895E+018,"map","velodyne",15.2035636901855,40.7858352661133,-0.120521754026413,-0.072209210324232,0.031119614875136,-0.923150780020157,0.376311054829191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609804858113E+018,133539,1.7860980485698E+018,"map","velodyne",15.1639738082886,40.7343063354492,-0.121637754142284,-0.071743970602955,0.031380135939611,-0.925590278146825,0.370338668901685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860980486821E+018,133540,1.78609804867066E+018,"map","velodyne",15.1144380569458,40.6899108886719,-0.105436526238918,-0.072448435667963,0.031651215900761,-0.924984383773436,0.371689788814335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
