u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.2000,1.4040,1.9200,0.0026,-0.0287,39.2542,-8.3878,0.0000,0.1208,0.1208,-0.1002,0.0000,0.0000,-0.0173,-0.0069,0.0000
0.2000,1.4651,1.9400,0.0110,-0.0287,39.3933,-8.4315,0.0000,0.1088,0.1088,-0.1014,0.0000,0.0000,-0.0173,-0.0069,0.0000
0.2000,1.3467,1.9600,0.0194,-0.0287,39.5423,-8.4786,0.0000,0.1092,0.1092,-0.0963,0.0000,0.0000,-0.0173,-0.0069,0.0000
0.2000,1.4463,1.9800,0.0278,-0.0287,39.6929,-8.5275,0.0000,0.0955,0.0955,-0.0945,0.0000,0.0000,-0.0173,-0.0069,0.0000
0.1999,1.5502,2.0000,0.0194,-0.0552,39.8400,-8.5576,0.0000,0.0967,0.0967,-0.0537,0.0000,0.0000,-0.0333,-0.0133,0.0000
0.1999,1.5702,2.0200,0.0110,-0.0552,39.9908,-8.5934,0.0000,0.1060,0.1060,-0.0529,0.0000,0.0000,-0.0333,-0.0133,0.0000
0.2000,1.4873,2.0400,0.0026,-0.0552,40.1545,-8.6351,0.0000,0.1214,0.1214,-0.0451,0.0000,0.0000,-0.0333,-0.0133,0.0000
0.2000,1.5366,2.0600,-0.0058,-0.0552,40.3077,-8.6751,0.0000,0.1287,0.1287,-0.0416,0.0000,0.0000,-0.0333,-0.0133,0.0000
0.0162,1.6789,2.0416,-0.0032,-0.0441,40.4638,-8.7165,0.0000,0.1307,0.1307,-0.0022,0.0000,0.0000,-0.0266,-0.0106,0.0000
0.2003,1.5717,2.0616,-0.0115,-0.0441,40.6160,-8.7646,0.0000,0.1351,0.1351,-0.0025,0.0000,0.0000,-0.0266,-0.0106,0.0000
0.2000,1.6002,2.0816,-0.0199,-0.0441,40.7724,-8.8124,0.0000,0.1412,0.1412,-0.0024,0.0000,0.0000,-0.0266,-0.0106,0.0000
0.2000,1.5820,2.1016,-0.0283,-0.0441,40.9422,-8.8614,0.0000,0.1543,0.1543,0.0023,0.0000,0.0000,-0.0266,-0.0106,0.0000
0.2000,1.6219,2.1216,-0.0367,-0.0441,41.0985,-8.9029,0.0000,0.1632,0.1632,-0.0017,0.0000,0.0000,-0.0266,-0.0106,0.0000
-0.2000,1.7539,2.0816,-0.0333,-0.0323,41.2580,-8.9530,0.0000,0.1604,0.1604,-0.0292,0.0000,0.0000,-0.0195,-0.0078,0.0000
0.2000,1.6017,2.1016,-0.0417,-0.0323,41.4208,-8.9992,0.0000,0.1661,0.1661,-0.0320,0.0000,0.0000,-0.0195,-0.0078,0.0000
0.1839,1.6563,2.1000,-0.0500,-0.0323,41.5935,-9.0440,0.0000,0.1735,0.1735,-0.0340,0.0000,0.0000,-0.0195,-0.0078,0.0000
0.1866,1.6779,2.0786,-0.0510,-0.0323,41.7613,-9.0942,0.0000,0.1703,0.1703,-0.0416,0.0000,0.0000,-0.0195,-0.0078,0.0000
-0.2000,1.7679,2.0386,-0.0594,-0.0528,41.9335,-9.1441,0.0000,0.1789,0.1789,0.0045,0.0000,0.0000,-0.0318,-0.0127,0.0000
-0.2000,1.7351,1.9986,-0.0678,-0.0528,42.1209,-9.2131,0.0000,0.1780,0.1780,0.0014,0.0000,0.0000,-0.0318,-0.0127,0.0000
-0.2000,1.7759,1.9586,-0.0762,-0.0528,42.2941,-9.2769,0.0000,0.1719,0.1719,-0.0073,0.0000,0.0000,-0.0318,-0.0127,0.0000
-0.2000,1.9797,1.9186,-0.0678,-0.0356,42.4549,-9.3366,0.0000,0.1631,0.1631,-0.0209,0.0000,0.0000,-0.0214,-0.0086,0.0000
-0.2000,1.8301,1.8786,-0.0761,-0.0356,42.6163,-9.3967,0.0000,0.1570,0.1570,-0.0293,0.0000,0.0000,-0.0214,-0.0086,0.0000
-0.0298,1.7002,1.8547,-0.0797,-0.0356,42.7934,-9.4504,0.0000,0.1630,0.1630,-0.0380,0.0000,0.0000,-0.0214,-0.0086,0.0000
-0.2000,1.7069,1.8249,-0.0713,-0.0356,42.9407,-9.5209,0.0000,0.1398,0.1398,-0.0479,0.0000,0.0000,-0.0214,-0.0086,0.0000
-0.1999,1.8311,1.7849,-0.0738,-0.0450,43.1029,-9.5886,0.0000,0.1241,0.1241,-0.0306,0.0000,0.0000,-0.0272,-0.0109,0.0000
0.2000,1.6225,1.8049,-0.0658,-0.0450,43.2684,-9.6509,0.0000,0.1241,0.1241,-0.0395,0.0000,0.0000,-0.0272,-0.0109,0.0000
-0.2000,1.7427,1.7649,-0.0574,-0.0450,43.4285,-9.7151,0.0000,0.1141,0.1141,-0.0485,0.0000,0.0000,-0.0272,-0.0109,0.0000
-0.2000,1.7509,1.7249,-0.0490,-0.0450,43.5847,-9.7835,0.0000,0.1015,0.1015,-0.0569,0.0000,0.0000,-0.0272,-0.0109,0.0000
-0.1249,1.7087,1.7059,-0.0406,-0.0399,43.7415,-9.8533,0.0000,0.0906,0.0906,-0.0348,0.0000,0.0000,-0.0241,-0.0096,0.0000
0.0879,1.6904,1.7106,-0.0324,-0.0399,43.8874,-9.9303,0.0000,0.0732,0.0732,-0.0415,0.0000,0.0000,-0.0241,-0.0096,0.0000
-0.0735,1.7017,1.7017,-0.0240,-0.0399,44.0314,-10.0102,0.0000,0.0527,0.0527,-0.0470,0.0000,0.0000,-0.0241,-0.0096,0.0000
0.2000,1.6370,1.7217,-0.0156,-0.0399,44.1735,-10.0875,0.0000,0.0365,0.0365,-0.0515,0.0000,0.0000,-0.0241,-0.0096,0.0000
0.2000,1.6330,1.7417,-0.0072,-0.0399,44.3088,-10.1523,0.0000,0.0283,0.0283,-0.0551,0.0000,0.0000,-0.0241,-0.0096,0.0000
0.2000,1.6060,1.7617,0.0012,-0.0337,44.4356,-10.2142,0.0000,0.0234,0.0234,-0.0564,0.0000,0.0000,-0.0203,-0.0081,0.0000
0.2000,1.4872,1.7817,0.0095,-0.0337,44.5734,-10.2758,0.0000,0.0220,0.0220,-0.0606,0.0000,0.0000,-0.0203,-0.0081,0.0000
0.2000,1.3991,1.8017,0.0179,-0.0337,44.7001,-10.3315,0.0000,0.0254,0.0254,-0.0588,0.0000,0.0000,-0.0203,-0.0081,0.0000
0.2000,1.4955,1.8217,0.0263,-0.0337,44.8270,-10.3842,0.0000,0.0249,0.0249,-0.0586,0.0000,0.0000,-0.0203,-0.0081,0.0000
0.2000,1.3722,1.8417,0.0323,-0.0337,44.9563,-10.4419,0.0000,0.0258,0.0258,-0.0605,0.0000,0.0000,-0.0203,-0.0081,0.0000
0.2000,1.3628,1.8617,0.0348,-0.0337,45.0898,-10.5029,0.0000,0.0244,0.0244,-0.0589,0.0000,0.0000,-0.0203,-0.0081,0.0000
0.2000,1.4039,1.8817,0.0264,-0.0431,45.2038,-10.5512,0.0000,0.0315,0.0315,-0.0315,0.0000,0.0000,-0.0260,-0.0104,0.0000
0.2000,1.4550,1.9017,0.0180,-0.0431,45.3399,-10.6097,0.0000,0.0327,0.0327,-0.0335,0.0000,0.0000,-0.0260,-0.0104,0.0000
0.2000,1.2315,1.9217,0.0096,-0.0431,45.4758,-10.6652,0.0000,0.0431,0.0431,-0.0325,0.0000,0.0000,-0.0260,-0.0104,0.0000
0.2000,1.4674,1.9417,0.0012,-0.0431,45.6068,-10.7136,0.0000,0.0543,0.0543,-0.0264,0.0000,0.0000,-0.0260,-0.0104,0.0000
0.2000,1.4564,1.9617,-0.0072,-0.0431,45.7419,-10.7595,0.0000,0.0690,0.0690,-0.0263,0.0000,0.0000,-0.0260,-0.0104,0.0000
0.2000,1.3882,1.9817,-0.0146,-0.0421,45.8736,-10.8161,0.0000,0.0770,0.0770,0.0196,0.0000,0.0000,-0.0254,-0.0102,0.0000
0.2000,1.4142,2.0017,-0.0230,-0.0421,46.0087,-10.8719,0.0000,0.0891,0.0891,0.0191,0.0000,0.0000,-0.0254,-0.0102,0.0000
0.2000,1.4212,2.0217,-0.0314,-0.0421,46.1545,-10.9331,0.0000,0.1015,0.1015,0.0193,0.0000,0.0000,-0.0254,-0.0102,0.0000
