timestamp(ns),tx,ty,tz,qw,qx,qy,qz,Pr11,Pr12,Pr13,Pr22,Pr23,Pr33,Pt11,Pt12,Pt13,Pt22,Pt23,Pt33
1784079561947786496,-118.271701103,-3.257936402,-3.581646185,0.139604560,-0.031318901,0.009549076,0.989665857,0.0000040433,-0.0000000961,-0.0000261082,0.0000022457,0.0000040968,0.0004090018,0.0170757203,-0.1542115571,-0.0001906986,5.6392429403,-0.0006029813,0.0165006127
1784079562080864512,-118.654999316,-3.079635742,-3.595243542,0.149404406,-0.030982782,0.008907607,0.988250497,0.0000039933,-0.0000000425,-0.0000258784,0.0000022069,0.0000033929,0.0004090686,0.0166748406,-0.1470913596,-0.0001673114,5.6760222946,-0.0005543504,0.0164002622
1784079562114358528,-118.755358228,-3.041304049,-3.589708230,0.151573055,-0.031363674,0.008539198,0.987911439,0.0000040266,-0.0000000110,-0.0000261608,0.0000021900,0.0000029540,0.0004090485,0.0165096410,-0.1438347365,-0.0001659775,5.6853929579,-0.0005576670,0.0163430235
1784079562214316288,-119.054510431,-2.911495280,-3.587270292,0.159145648,-0.033289295,0.009055039,0.986652164,0.0000042384,-0.0000000052,-0.0000277682,0.0000021829,0.0000028729,0.0004088816,0.0162537314,-0.1383972609,-0.0001543341,5.7140697977,-0.0005504110,0.0163020731
1784079562280794368,-119.257349569,-2.826215708,-3.575061048,0.164488118,-0.032658886,0.009596736,0.985791539,0.0000041560,-0.0000000317,-0.0000272901,0.0000021329,0.0000032561,0.0004089197,0.0160331553,-0.1342028056,-0.0001359341,5.7319265142,-0.0004909643,0.0161764692
1784079562347681536,-119.449525103,-2.748881633,-3.587340424,0.170124507,-0.033217548,0.008415504,0.984826597,0.0000041743,0.0000000546,-0.0000275512,0.0000020855,0.0000021396,0.0004089013,0.0158399471,-0.1301748673,-0.0001195674,5.7520571299,-0.0004437439,0.0160813815
1784079562414281472,-119.643251562,-2.661145658,-3.591824189,0.176038422,-0.034854273,0.007105489,0.983740395,0.0000043396,0.0000001719,-0.0000289039,0.0000020473,0.0000005905,0.0004087269,0.0156785417,-0.1266564444,-0.0001009013,5.7708323664,-0.0004137982,0.0159994397
1784079562480856320,-119.833192542,-2.573268422,-3.598516458,0.181561116,-0.034202581,0.007780753,0.982753888,0.0000042372,0.0000001356,-0.0000282943,0.0000020284,0.0000012135,0.0004088232,0.0155019818,-0.1224839243,-0.0000883478,5.7888373581,-0.0003867248,0.0159227005
1784079562547580416,-120.019345131,-2.475354850,-3.599666993,0.187135438,-0.034452429,0.009611539,0.981682727,0.0000043153,0.0000000579,-0.0000289210,0.0000020300,0.0000024067,0.0004087527,0.0153267677,-0.1179946283,-0.0000792450,5.8069583006,-0.0003922955,0.0158779857
1784079562614090496,-120.201072152,-2.371082746,-3.593842506,0.193242287,-0.033977660,0.010308186,0.980508378,0.0000042497,-0.0000000082,-0.0000287671,0.0000019702,0.0000030276,0.0004087554,0.0150925084,-0.1131624001,-0.0000821092,5.8250964423,-0.0003597844,0.0156666775
1784079562680918528,-120.385882370,-2.280075651,-3.602788005,0.198456237,-0.033780314,0.011080179,0.979464773,0.0000042200,-0.0000000374,-0.0000287127,0.0000019463,0.0000034229,0.0004087709,0.0149109052,-0.1082709330,-0.0000762111,5.8424798575,-0.0003320795,0.0155639491
1784079562747514368,-120.575623190,-2.202138696,-3.603186953,0.203813784,-0.033252539,0.011877689,0.978372695,0.0000041647,-0.0000000747,-0.0000285321,0.0000019231,0.0000039717,0.0004087746,0.0147538227,-0.1040803879,-0.0000621990,5.8600322470,-0.0003011309,0.0154516048
1784079562813990400,-120.757434195,-2.091960278,-3.612266933,0.210060384,-0.033688746,0.011842285,0.977036061,0.0000041765,-0.0000000590,-0.0000287722,0.0000018955,0.0000037134,0.0004087638,0.0146252135,-0.1003816340,-0.0000475431,5.8788277321,-0.0002829224,0.0153540024
1784079562880839424,-120.939683630,-1.974297260,-3.636260558,0.216224071,-0.033197909,0.010503425,0.975722670,0.0000040472,0.0000000245,-0.0000280839,0.0000018478,0.0000025523,0.0004088800,0.0144468352,-0.0951043811,-0.0000344768,5.8966086087,-0.0002570565,0.0152407269
1784079562947442432,-121.119488721,-1.878036245,-3.641270511,0.221284735,-0.034277331,0.010234307,0.974552918,0.0000041606,0.0000000575,-0.0000289690,0.0000018324,0.0000019934,0.0004087979,0.0142796502,-0.0894383963,-0.0000359426,5.9141071012,-0.0002647968,0.0152110037
1784079563013920512,-121.294322269,-1.778532873,-3.652044030,0.227245645,-0.032934448,0.009442072,0.973234600,0.0000039660,0.0000001014,-0.0000277283,0.0000018090,0.0000014369,0.0004090038,0.0141411391,-0.0846377028,-0.0000249057,5.9314857897,-0.0002699017,0.0151387608
1784079563080767488,-121.481807055,-1.667790117,-3.632305701,0.233061616,-0.031958778,0.010394542,0.971881100,0.0000038857,0.0000000580,-0.0000273595,0.0000017865,0.0000021068,0.0004090749,0.0139940129,-0.0796067265,-0.0000027704,5.9486781607,-0.0002637719,0.0150188249
1784079563147374336,-121.657930756,-1.568046182,-3.652437388,0.238423315,-0.031921161,0.011235171,0.970571550,0.0000038460,0.0000000222,-0.0000272081,0.0000017721,0.0000026197,0.0004091147,0.0138650161,-0.0741607523,-0.0000001446,5.9668604918,-0.0002636016,0.0149620652
1784079563213966336,-121.836425605,-1.465381186,-3.657115043,0.243966539,-0.030827966,0.011065663,0.969230373,0.0000037199,0.0000000325,-0.0000264465,0.0000017466,0.0000025022,0.0004092433,0.0137575234,-0.0691739890,0.0000028041,5.9843007905,-0.0002556639,0.0148739598
1784079563280707328,-122.015975337,-1.359051083,-3.655076924,0.249392548,-0.031974029,0.011670485,0.967804122,0.0000038386,0.0000000105,-0.0000275041,0.0000017279,0.0000026657,0.0004091159,0.0136583337,-0.0641123706,0.0000060398,6.0019448585,-0.0002447014,0.0148081670
1784079563347221248,-122.196697943,-1.249159420,-3.655673276,0.254605996,-0.031779377,0.012295276,0.966444351,0.0000038058,-0.0000000296,-0.0000274715,0.0000017067,0.0000031565,0.0004091351,0.0135519994,-0.0588846010,0.0000218907,6.0197858576,-0.0002147580,0.0146973801
1784079563414035456,-122.379758613,-1.133377863,-3.657599389,0.260188185,-0.030900428,0.012060399,0.964987989,0.0000036924,-0.0000000232,-0.0000267960,0.0000016806,0.0000030408,0.0004092561,0.0134536561,-0.0533602903,0.0000343940,6.0376614297,-0.0001996903,0.0146177118
1784079563480646400,-122.565469667,-1.017655684,-3.648283764,0.266016634,-0.031726067,0.011522664,0.963377307,0.0000037486,0.0000000254,-0.0000274051,0.0000016456,0.0000021431,0.0004092128,0.0133636582,-0.0475677683,0.0000448450,6.0557826292,-0.0001869602,0.0145399374
1784079563547110656,-122.756926601,-0.885868184,-3.631736113,0.271778974,-0.031488881,0.010786343,0.961783912,0.0000036776,0.0000000702,-0.0000270803,0.0000016146,0.0000014719,0.0004092899,0.0132821390,-0.0417871016,0.0000607552,6.0742925314,-0.0001863379,0.0144382562
1784079563613961472,-122.939419925,-0.769922245,-3.636914337,0.277554024,-0.030030554,0.010060031,0.960187859,0.0000034698,0.0000000902,-0.0000256993,0.0000015872,0.0000011224,0.0004094883,0.0132008416,-0.0350768692,0.0000734408,6.0934627790,-0.0001927121,0.0143551596
1784079563680573440,-123.126221924,-0.643473992,-3.659811542,0.283668267,-0.030802831,0.010661422,0.958368319,0.0000035031,0.0000000890,-0.0000263682,0.0000015442,0.0000012124,0.0004093872,0.0131255754,-0.0291656546,0.0000992734,6.1112132716,-0.0002460388,0.0141047711
1784079563747045632,-123.308261478,-0.518161336,-3.677020958,0.289882235,-0.029161084,0.009787987,0.956567884,0.0000032883,0.0000001048,-0.0000249329,0.0000015224,0.0000008780,0.0004095854,0.0130774310,-0.0225925168,0.0000973288,6.1297998960,-0.0002482575,0.0140329498
1784079563813892352,-123.488634808,-0.385271542,-3.693966292,0.296139000,-0.028809456,0.009832054,0.954659645,0.0000032296,0.0000000973,-0.0000246841,0.0000015083,0.0000008209,0.0004096397,0.0130536440,-0.0163078473,0.0000916358,6.1479495571,-0.0002517778,0.0140051544
1784079563880498432,-123.667269172,-0.253812097,-3.717978508,0.302023661,-0.028185892,0.009062629,0.952840560,0.0000031158,0.0000001189,-0.0000240236,0.0000014848,0.0000002450,0.0004097329,0.0130371427,-0.0095749930,0.0000883435,6.1659034731,-0.0002519472,0.0139442538
1784079563980397568,-123.923980722,-0.041124320,-3.738893933,0.311126029,-0.028652407,0.008105792,0.949902063,0.0000030844,0.0000001551,-0.0000241741,0.0000014565,-0.0000007177,0.0004097647,0.0130303650,0.0007790714,0.0000920484,6.1921164448,-0.0002375193,0.0138678452
1784079564047195392,-124.100996535,0.097472555,-3.762347594,0.317346870,-0.028577801,0.007486725,0.947849261,0.0000030162,0.0000001813,-0.0000238827,0.0000014342,-0.0000013532,0.0004098268,0.0130502711,0.0079954252,0.0000890831,6.2092807185,-0.0002359465,0.0137856966
1784079564113793280,-124.277281502,0.249498151,-3.766531735,0.323492123,-0.030100544,0.007056974,0.945725649,0.0000031210,0.0000002383,-0.0000249829,0.0000014195,-0.0000023547,0.0004097203,0.0130869918,0.0150201546,0.0000881643,6.2269947583,-0.0002242755,0.0137162525
1784079564182992384,-124.454490900,0.410242668,-3.767549634,0.329733792,-0.030826402,0.007089078,0.943543907,0.0000031788,0.0000002624,-0.0000255007,0.0000014225,-0.0000027712,0.0004096940,0.0131574084,0.0230767499,0.0000851089,6.2449266004,-0.0002144558,0.0137425201
1784079564247122432,-124.615394334,0.564082237,-3.769241987,0.335672066,-0.030738683,0.007792600,0.941444992,0.0000031920,0.0000002351,-0.0000256313,0.0000014167,-0.0000023624,0.0004097230,0.0132462889,0.0309068820,0.0000817623,6.2611826208,-0.0002035317,0.0137678776
1784079564313729536,-124.781428029,0.744988621,-3.724825757,0.341767037,-0.031294209,0.009459052,0.939215892,0.0000033041,0.0000001981,-0.0000266958,0.0000013663,-0.0000015812,0.0004095992,0.0133357644,0.0391776134,0.0000653916,6.2775810032,-0.0002874278,0.0135538758
1784079564380211456,-124.942112513,0.908509330,-3.724695424,0.347016051,-0.031014804,0.010867254,0.937283226,0.0000032789,0.0000001297,-0.0000266542,0.0000013380,-0.0000005095,0.0004096371,0.0134769959,0.0484709323,0.0000557546,6.2940035287,-0.0002982568,0.0134516948
1784079564447073536,-125.101691812,1.069897606,-3.721334394,0.353182680,-0.031230215,0.010668094,0.934972117,0.0000032705,0.0000001490,-0.0000267458,0.0000013213,-0.0000008470,0.0004096334,0.0136320656,0.0569332190,0.0000431246,6.3102727633,-0.0003410584,0.0133761891
1784079564513657600,-125.257001032,1.259450833,-3.708020120,0.359638778,-0.031838467,0.011547139,0.932476769,0.0000033527,0.0000001274,-0.0000275375,0.0000013017,-0.0000005750,0.0004095518,0.0138045373,0.0651156678,0.0000324892,6.3262627947,-0.0003544956,0.0133089284
1784079564580163584,-125.413592936,1.426650911,-3.713235470,0.365900420,-0.032208729,0.011819982,0.930021381,0.0000033605,0.0000001216,-0.0000277522,0.0000012857,-0.0000006098,0.0004095522,0.0140350331,0.0747958202,0.0000166708,6.3416346416,-0.0003714727,0.0132686493
1784079564646983424,-125.572671275,1.598954666,-3.713992410,0.371630729,-0.033382427,0.011048120,0.927714479,0.0000034255,0.0000001944,-0.0000284127,0.0000012685,-0.0000017502,0.0004094826,0.0142671425,0.0836806830,-0.0000027639,6.3577347802,-0.0003842080,0.0131894523
1784079564713479424,-125.729640497,1.771845578,-3.710803848,0.376715549,-0.037375525,0.010757468,0.925512151,0.0000038286,0.0000003248,-0.0000313535,0.0000012686,-0.0000033710,0.0004090440,0.0145267379,0.0925776300,-0.0000118571,6.3734750309,-0.0004200024,0.0130854299
1784079564780354560,-125.875167417,1.953449540,-3.704396399,0.381782564,-0.036870741,0.013385090,0.923419440,0.0000038879,0.0000001705,-0.0000318221,0.0000012295,-0.0000013060,0.0004090208,0.0147960390,0.1016356152,-0.0000087832,6.3890118169,-0.0004042585,0.0129941029
1784079564846924544,-126.027314193,2.120769862,-3.714730358,0.386885321,-0.034735700,0.011757464,0.921398362,0.0000035418,0.0000002169,-0.0000295968,0.0000012281,-0.0000020268,0.0004093856,0.0151155308,0.1110632343,-0.0000071535,6.4035663366,-0.0003983546,0.0129508486
1784079564913425408,-126.176523499,2.274852496,-3.717898316,0.390765974,-0.035473589,0.010658341,0.919744517,0.0000035634,0.0000003214,-0.0000298333,0.0000012293,-0.0000033134,0.0004093639,0.0154230025,0.1194045288,-0.0000031858,6.4191331450,-0.0004079418,0.0128502628
1784079564980328448,-126.330658668,2.423118065,-3.735999349,0.395773351,-0.034320642,0.009588199,0.917656589,0.0000033658,0.0000003449,-0.0000285476,0.0000012301,-0.0000038135,0.0004095369,0.0157528347,0.1278971718,0.0000007693,6.4342831608,-0.0004216963,0.0128130935
1784079565046877440,-126.470788903,2.606264191,-3.747468891,0.401329455,-0.030112893,0.011383010,0.915367855,0.0000030263,0.0000001605,-0.0000260585,0.0000011977,-0.0000012721,0.0004099474,0.0160944322,0.1358842626,-0.0000022149,6.4495030875,-0.0004086188,0.0128048384
1784079565113412352,-126.609909329,2.783363775,-3.767813023,0.406274657,-0.030580585,0.010880763,0.913174321,0.0000030311,0.0000002030,-0.0000261619,0.0000011982,-0.0000019775,0.0004099711,0.0165297262,0.1455415848,-0.0000023166,6.4635541713,-0.0003973457,0.0127922984
1784079565180252672,-126.742473651,2.965517167,-3.778643225,0.411297123,-0.028925641,0.011603380,0.910968356,0.0000029077,0.0000001354,-0.0000252330,0.0000011879,-0.0000010065,0.0004101414,0.0169730165,0.1547327584,-0.0000081627,6.4772652553,-0.0003832887,0.0127913297
1784079565246759424,-126.876009604,3.153861050,-3.788131489,0.417511053,-0.028241748,0.013086801,0.908138569,0.0000028938,0.0000000602,-0.0000252455,0.0000011652,0.0000001555,0.0004101837,0.0174556084,0.1644981389,0.0000003002,6.4910860627,-0.0003751071,0.0127091908
1784079565313335296,-127.013195210,3.338611724,-3.789495769,0.422990667,-0.030832482,0.013175083,0.905513485,0.0000031457,0.0000001285,-0.0000272040,0.0000011637,-0.0000008341,0.0004099756,0.0179776173,0.1742291960,-0.0000041618,6.5050774000,-0.0003577093,0.0126928858
1784079565380177408,-127.147969842,3.526525673,-3.798023591,0.429118819,-0.030745168,0.010383462,0.902664920,0.0000029997,0.0000002670,-0.0000261479,0.0000011738,-0.0000030084,0.0004101348,0.0185160465,0.1840507643,0.0000019482,6.5193521312,-0.0003354466,0.0126443882
1784079565446583552,-127.286950559,3.714543340,-3.800655495,0.434925484,-0.034245630,0.010607914,0.899752484,0.0000033545,0.0000003834,-0.0000287828,0.0000011910,-0.0000042999,0.0004098016,0.0191058160,0.1940040011,-0.0000020398,6.5332354673,-0.0003170093,0.0126128132
1784079565513492224,-127.418690259,3.906237248,-3.812070401,0.440984803,-0.031439914,0.008743856,0.896921112,0.0000029770,0.0000003885,-0.0000260363,0.0000011918,-0.0000048086,0.0004101996,0.0197150129,0.2041073979,0.0000074494,6.5475119540,-0.0003059247,0.0125562517
1784079565580040448,-127.545713662,4.098596081,-3.808800388,0.446127361,-0.032465249,0.006862408,0.894354121,0.0000029864,0.0000005177,-0.0000261065,0.0000012523,-0.0000067817,0.0004101809,0.0203662778,0.2141159170,0.0000046472,6.5598596497,-0.0002879201,0.0125642210
1784079565646506496,-127.670689042,4.299528828,-3.818734668,0.450905333,-0.031517345,0.006334635,0.891992663,0.0000028662,0.0000005141,-0.0000251511,0.0000012610,-0.0000069254,0.0004103425,0.0210986668,0.2248846069,0.0000045600,6.5729813810,-0.0002657619,0.0125671037
1784079565713368320,-127.794364064,4.510721567,-3.821356227,0.455771858,-0.031935418,0.011412102,0.889450340,0.0000031435,0.0000003347,-0.0000273604,0.0000011638,-0.0000035120,0.0004101908,0.0218812383,0.2359336519,0.0000142700,6.5858911493,-0.0002554970,0.0124941799
1784079565779971328,-127.908003243,4.716892919,-3.817908194,0.461147824,-0.026689430,0.012348308,0.886835880,0.0000027045,0.0000001618,-0.0000238602,0.0000011423,-0.0000010256,0.0004107055,0.0227035072,0.2469533162,0.0000113044,6.5974561435,-0.0002328505,0.0125100857
1784079565846443520,-128.013491028,4.926523734,-3.816932076,0.466201896,-0.027465405,0.017055815,0.884087407,0.0000029943,-0.0000000212,-0.0000262085,0.0000011544,0.0000019612,0.0004104576,0.0235671673,0.2580364500,0.0000079695,6.6084404352,-0.0002093796,0.0125235582
1784079565913301504,-128.129736714,5.147931682,-3.825304724,0.470613298,-0.027016911,0.021197340,0.881671074,0.0000031653,-0.0000002294,-0.0000274867,0.0000012124,0.0000049968,0.0004102851,0.0245185863,0.2697581738,0.0000030858,6.6204994437,-0.0001843931,0.0125454725
1784079565979906560,-128.253322038,5.354971486,-3.863022137,0.474816586,-0.027954042,0.021892552,0.879368238,0.0000032669,-0.0000002337,-0.0000282532,0.0000011983,0.0000050689,0.0004102243,0.0254922095,0.2813308537,-0.0000018896,6.6331214993,-0.0001874977,0.0124842621
1784079566046382336,-128.369119307,5.569753418,-3.864519474,0.481026952,-0.027781273,0.019447403,0.876049697,0.0000031486,-0.0000001075,-0.0000274803,0.0000011351,0.0000031360,0.0004104095,0.0264091559,0.2921472295,-0.0000155302,6.6459343600,-0.0001665000,0.0124524587
1784079566113222400,-128.477753372,5.819499753,-3.855044987,0.487055515,-0.027900794,0.017542536,0.872748951,0.0000030691,-0.0000000014,-0.0000269412,0.0000011004,0.0000015115,0.0004104922,0.0274140310,0.3035087480,-0.0000258135,6.6581050573,-0.0001786993,0.0124256816
1784079566179777280,-128.599707860,6.043000600,-3.859461517,0.492721544,-0.027799440,0.015474944,0.869605196,0.0000029252,0.0000001049,-0.0000258771,0.0000010848,-0.0000001298,0.0004106657,0.0286907025,0.3172281160,-0.0000282970,6.6694157521,-0.0001692309,0.0123985464
1784079566246562560,-128.714737420,6.274052025,-3.869446293,0.497239576,-0.030244265,0.017947789,0.866900205,0.0000032793,0.0000000634,-0.0000285774,0.0000010727,0.0000004715,0.0004103367,0.0298897613,0.3296677826,-0.0000297716,6.6812226050,-0.0001617537,0.0123566056
1784079566313170432,-128.810141444,6.515711383,-3.867621557,0.502782197,-0.027070009,0.020817695,0.863738329,0.0000031363,-0.0000001515,-0.0000276053,0.0000010980,0.0000036272,0.0004104780,0.0311437979,0.3422041639,-0.0000295233,6.6915543575,-0.0001395991,0.0123334413
1784079566379672576,-128.896706167,6.746331298,-3.868777392,0.508585392,-0.021270174,0.021953139,0.860468790,0.0000026631,-0.0000003062,-0.0000240146,0.0000011571,0.0000066511,0.0004108629,0.0324106365,0.3546006827,-0.0000147600,6.7006111632,-0.0001147690,0.0122862624
1784079566446487552,-128.995901254,6.982197822,-3.872849147,0.512874930,-0.020782105,0.024730469,0.857855357,0.0000027611,-0.0000004418,-0.0000248637,0.0000012276,0.0000086749,0.0004107293,0.0337934157,0.3674310946,-0.0000168729,6.7105683589,-0.0000885235,0.0122678337
1784079566513097472,-129.108982564,7.225476257,-3.887285221,0.517788067,-0.022411897,0.025457153,0.854836334,0.0000029446,-0.0000004493,-0.0000263696,0.0000012009,0.0000083876,0.0004105920,0.0352600321,0.3806319636,-0.0000292528,6.7221207821,-0.0000924767,0.0122341391
1784079566579572480,-129.215913773,7.472350817,-3.884368765,0.523167619,-0.021238700,0.023591881,0.851638411,0.0000027433,-0.0000003509,-0.0000248031,0.0000011488,0.0000073879,0.0004108733,0.0367502303,0.3936180129,-0.0000376536,6.7336674188,-0.0000733029,0.0122032802
1784079566646423552,-129.310475018,7.711133352,-3.889417568,0.527897789,-0.022673050,0.026200882,0.848600831,0.0000030123,-0.0000004620,-0.0000269641,0.0000011854,0.0000084823,0.0004106019,0.0382681550,0.4064264781,-0.0000420918,6.7435623247,-0.0000438667,0.0121882312
