"x","y"
210.013,166.671
209.489,166.947
208.985,167.207
208.482,167.468
207.952,167.733
207.425,167.986
206.9,168.223
206.375,168.456
205.84,168.681
205.311,168.891
204.753,169.115
204.213,169.335
203.688,169.538
203.134,169.742
202.581,169.932
202.029,170.114
201.454,170.294
200.852,170.462
200.244,170.637
199.637,170.798
199.034,170.947
198.419,171.092
197.807,171.24
197.196,171.369
196.589,171.487
195.971,171.597
195.337,171.698
194.694,171.792
194.052,171.87
193.402,171.938
192.788,171.991
192.133,172.036
191.502,172.05
190.849,172.056
190.192,172.043
189.69,172.012
189.026,171.964
188.514,171.914
187.995,171.857
187.491,171.805
186.977,171.733
186.474,171.675
185.945,171.607
185.432,171.54
184.932,171.476
184.405,171.397
183.908,171.326
183.402,171.242
182.888,171.147
182.378,171.043
181.874,170.947
181.364,170.867
180.835,170.762
180.323,170.66
179.795,170.554
179.259,170.439
178.737,170.332
178.22,170.217
177.69,170.095
177.175,169.97
176.655,169.852
176.148,169.74
175.629,169.623
175.111,169.508
174.591,169.382
174.061,169.263
173.534,169.147
173.016,169.013
172.477,168.897
171.95,168.777
171.417,168.658
170.883,168.55
170.354,168.428
169.827,168.303
169.309,168.176
168.77,168.053
168.24,167.926
167.728,167.797
167.187,167.663
166.657,167.503
166.107,167.341
165.567,167.199
165.027,167.044
164.511,166.888
163.989,166.745
163.454,166.599
162.937,166.453
162.417,166.322
161.899,166.188
161.389,166.051
160.888,165.905
160.368,165.77
159.848,165.63
159.314,165.494
158.796,165.351
158.254,165.215
157.731,165.074
157.192,164.934
156.667,164.805
156.148,164.666
155.622,164.533
155.103,164.405
154.589,164.27
154.066,164.141
153.544,164.007
153.048,163.865
152.513,163.729
151.98,163.594
151.448,163.459
150.925,163.326
150.399,163.183
149.875,163.045
149.363,162.912
148.837,162.774
148.311,162.634
147.799,162.483
147.266,162.347
146.737,162.212
146.213,162.071
145.697,161.933
145.172,161.797
144.645,161.65
144.112,161.518
143.587,161.381
143.07,161.245
142.553,161.11
142.022,160.969
141.48,160.831
140.964,160.707
140.44,160.579
139.903,160.438
139.372,160.304
138.84,160.161
138.314,160.031
137.789,159.889
137.268,159.767
136.748,159.631
136.227,159.498
135.703,159.364
135.186,159.221
134.663,159.091
134.144,158.945
133.615,158.808
133.123,158.684
132.515,158.53
132.016,158.399
131.44,158.247
130.889,158.103
130.316,157.951
129.743,157.799
129.236,157.666
128.648,157.522
128.141,157.396
127.638,157.266
127.121,157.12
126.583,156.974
126.02,156.82
125.533,156.686
124.994,156.544
124.459,156.41
123.937,156.281
123.415,156.16
122.881,156.037
122.347,155.91
121.799,155.775
121.245,155.63
120.683,155.485
120.128,155.343
119.557,155.215
118.973,155.083
118.393,154.933
117.818,154.797
117.241,154.638
116.659,154.495
116.081,154.345
115.504,154.195
114.922,154.056
114.346,153.917
113.766,153.768
113.17,153.617
112.599,153.46
112.017,153.306
111.436,153.151
110.851,152.994
110.277,152.841
109.696,152.685
109.092,152.538
108.485,152.397
107.882,152.246
107.283,152.106
106.681,151.95
106.064,151.792
105.458,151.638
104.851,151.478
104.236,151.327
103.635,151.183
103.028,151.038
102.433,150.891
101.835,150.752
101.24,150.605
100.637,150.462
100.03,150.311
99.417,150.165
98.803,150.018
98.201,149.879
97.608,149.731
96.998,149.605
96.388,149.467
95.782,149.327
95.174,149.215
94.575,149.105
93.951,148.999
93.331,148.904
92.705,148.82
92.097,148.734
91.48,148.644
90.861,148.55
90.243,148.469
89.626,148.377
89.007,148.291
88.402,148.207
87.778,148.12
87.134,148.051
86.48,147.959
85.965,147.901
85.462,147.829
84.946,147.772
84.435,147.702
83.908,147.637
83.376,147.573
82.837,147.51
82.304,147.445
81.771,147.385
81.24,147.334
80.7,147.286
80.174,147.225
79.625,147.178
79.069,147.124
78.523,147.07
77.972,147.021
77.441,146.971
76.9,146.923
76.346,146.872
75.802,146.822
75.25,146.779
74.71,146.73
74.158,146.682
73.62,146.634
73.081,146.596
72.542,146.551
72.004,146.504
71.462,146.463
70.918,146.428
70.38,146.393
69.837,146.35
69.282,146.32
68.723,146.279
68.175,146.227
67.62,146.178
67.065,146.114
66.527,146.063
65.986,146.023
65.442,145.975
64.894,145.941
64.34,145.9
63.788,145.858
63.226,145.807
62.682,145.759
62.135,145.705
61.588,145.647
61.015,145.594
60.468,145.525
59.944,145.463
59.41,145.406
58.855,145.339
58.301,145.275
57.769,145.203
57.221,145.138
56.69,145.079
56.157,145.004
55.606,144.957
55.064,144.887
54.523,144.829
53.99,144.766
53.443,144.709
52.89,144.659
52.347,144.592
51.798,144.539
51.245,144.482
